"_id","label","only_id"
"604f349a4b200000850053d9","0","C_4570092857461396"
"604f349a4b200000850053da","0","C_4570092522708021"
"604f349a4b200000850053db","2","C_4570088881270233"
"604f349a4b200000850053dc","2","C_4570083341369666"
"604f349a4b200000850053dd","0","C_4570079121641841"
"604f349a4b200000850053de","2","C_4570077455719095"
"604f349a4b200000850053df","2","C_4570074876222678"
"604f349a4b200000850053e0","0","C_4570070246757741"
"604f349a4b200000850053e1","0","C_4570066102005770"
"604f349a4b200000850053e2","0","C_4570064525198518"
"604f349a4b200000850053e3","2","C_4570063966839059"
"604f349a4b200000850053e4","2","C_4570055872877414"
"604f349a4b200000850053e5","2","C_4570054786031223"
"604f349a4b200000850053e6","2","C_4570054127257159"
"604f349a4b200000850053e7","1","C_4570047848648786"
"604f349a4b200000850053e8","2","C_4570047470896333"
"604f349a4b200000850053e9","0","C_4570034662543814"
"604f349a4b200000850053ea","0","C_4570034330144445"
"604f349a4b200000850053eb","0","C_4570034200384464"
"604f349a4b200000850053ec","2","C_4570034142186374"
"604f349a4b200000850053ed","0","C_4570033629698592"
"604f349a4b200000850053ee","2","C_4570033226787374"
"604f349a4b200000850053ef","0","C_4570033202400922"
"604f349a4b200000850053f0","0","C_4570030970245209"
"604f349a4b200000850053f1","0","C_4570030483964726"
"604f349a4b200000850053f2","2","C_4570029783517279"
"604f349a4b200000850053f3","0","C_4570029398167706"
"604f349a4b200000850053f4","0","C_4570028739924111"
"604f349a4b200000850053f5","2","C_4570028726559198"
"604f349a4b200000850053f6","2","C_4570027712054707"
"604f349a4b200000850053f7","1","C_4570027347149504"
"604f349a4b200000850053f8","0","C_4570025107918164"
"604f349a4b200000850053f9","2","C_4570025043958306"
"604f349a4b200000850053fa","1","C_4570023052186383"
"604f349a4b200000850053fb","1","C_4570021927589348"
"604f349a4b200000850053fc","0","C_4570019222268077"
"604f349a4b200000850053fd","0","C_4570019192635709"
"604f349a4b200000850053fe","0","C_4570017347142290"
"604f349a4b200000850053ff","0","C_4570013945832182"
"604f349a4b20000085005400","2","C_4570013753935674"
"604f349a4b20000085005401","0","C_4570013510140285"
"604f349a4b20000085005402","2","C_4570012880474265"
"604f349a4b20000085005403","0","C_4570012318697803"
"604f349a4b20000085005404","0","C_4569975136455875"
"604f349a4b20000085005405","2","C_4569963119773049"
"604f349a4b20000085005406","0","C_4569959889635138"
"604f349a4b20000085005407","2","C_4569819266944019"
"604f349a4b20000085005408","0","JtGDgfGoL-738346540039"
"604f349a4b20000085005409","1","JtGDgfGoL-574887379885"
"604f349a4b2000008500540a","0","JtGDgfGoL-214398648327"
"604f349a4b2000008500540b","0","JtGDgfGoL-o35444"
"604f349a4b2000008500540c","1","JtGDgfGoL-749999589232"
"604f349a4b2000008500540d","0","JtGDgfGoL-182197370529"
"604f349a4b2000008500540e","1","JtGDgfGoL-201371892416"
"604f349a4b2000008500540f","1","JtGDgfGoL-329587222770"
"604f349a4b20000085005410","1","JtGDgfGoL-620120216493"
"604f349a4b20000085005411","1","JtGDgfGoL-562683585618"
"604f349a4b20000085005412","0","JtGDgfGoL-737441910871"
"604f349a4b20000085005413","0","JtGDgfGoL-259713323198"
"604f349a4b20000085005414","0","JtGDgfGoL-228504484465"
"604f349a4b20000085005415","0","JtGDgfGoL-228504484492"
"604f349a4b20000085005416","1","JtGDgfGoL-74561198787"
"604f349a4b20000085005417","0","JtGDgfGoL-511358649912"
"604f349a4b20000085005418","2","JtGDgfGoL-eternitymomentm1"
"604f349a4b20000085005419","0","JtGDgfGoL-doudou082154"
"604f349a4b2000008500541a","1","JtGDgfGoL-158779844424"
"604f349a4b2000008500541b","0","JtGDgfGoL-368731292716"
"604f349a4b2000008500541c","1","JtGDgfGoL-659092531512"
"604f349a4b2000008500541d","1","JtGDgfGoL-729729257870"
"604f349a4b2000008500541e","0","JtGDgfGoL-214398648390"
"604f349a4b2000008500541f","1","JtGDgfGoL-214398648331"
"604f349a4b20000085005420","1","JtGDgfGoL-619715996840"
"604f349a4b20000085005421","1","JtGDgfGoL-246026535756"
"604f349a4b20000085005422","0","JtGDgfGoL-182971766260"
"604f349a4b20000085005423","2","JtGDgfGoL-196206850236"
"604f349a4b20000085005424","0","JtGDgfGoL-173784065189"
"604f349a4b20000085005425","2","JtGDgfGoL-517568611982"
"604f349a4b20000085005426","0","JtGDgfGoL-380101582358"
"604f349a4b20000085005427","0","JtGDgfGoL-604303719975"
"604f349a4b20000085005428","1","JtGDgfGoL-198983365397"
"604f349a4b20000085005429","1","JtGDgfGoL-604303719978"
"604f349a4b2000008500542a","1","JtGDgfGoL-285542896417"
"604f349a4b2000008500542b","1","JtGDgfGoL-582717154057"
"604f349a4b2000008500542c","1","JtGDgfGoL-740638754042"
"604f349a4b2000008500542d","0","JtGDgfGoL-740638754018"
"604f349a4b2000008500542e","0","JtGDgfGoL-559807170687"
"604f349a4b2000008500542f","1","JtGDgfGoL-690707117263"
"604f349a4b20000085005430","1","JtGDgfGoL-604808128867"
"604f349a4b20000085005431","1","JtGDgfGoL-502662478537"
"604f349a4b20000085005432","1","JtGDgfGoL-659326877524"
"604f349a4b20000085005433","1","JtGDgfGoL-218976298271"
"604f349a4b20000085005434","0","JtGDgfGoL-506581365128"
"604f349a4b20000085005435","1","JtGDgfGoL-309575831370"
"604f349a4b20000085005436","0","JtGDgfGoL-20602111961"
"604f349a4b20000085005437","0","JtGDgfGoL-60473154456"
"604f349a4b20000085005438","1","JtGDgfGoL-61510540882"
"604f349a4b20000085005439","1","JtGDgfGoL-735796094089"
"604f349a4b2000008500543a","0","JtGDgfGoL-210554761772"
"604f349a4b2000008500543b","0","JtGDgfGoL-71231261269"
"604f349a4b2000008500543c","1","JtGDgfGoL-185322841758"
"604f349a4b2000008500543d","1","JtGDgfGoL-589809266326"
"604f349a4b2000008500543e","2","JtGDgfGoL-689150841552"
"604f349a4b2000008500543f","1","JtGDgfGoL-649338049919"
"604f349a4b20000085005440","2","JtGDgfGoL-301483724370"
"604f349a4b20000085005441","0","JtGDgfGoL-735063406099"
"604f349a4b20000085005442","2","JtGDgfGoL-HolooooDuzy21"
"604f349a4b20000085005443","0","JtGDgfGoL-276176689525"
"604f349a4b20000085005444","2","JtGDgfGoL-74717265031"
"604f349a4b20000085005445","0","JtGDgfGoL-220099863717"
"604f349a4b20000085005446","1","JtGDgfGoL-263746965381"
"604f349a4b20000085005447","1","JtGDgfGoL-681334159076"
"604f349a4b20000085005448","1","JtGDgfGoL-299712096217"
"604f349a4b20000085005449","0","JtGDgfGoL-178052725465"
"604f349a4b2000008500544a","1","JtGDgfGoL-645554180923"
"604f349a4b2000008500544b","0","JtGDgfGoL-517960155646"
"604f349a4b2000008500544c","0","JtGDgfGoL-67490974981"
"604f349a4b2000008500544d","0","JtGDgfGoL-163312977570"
"604f349a4b2000008500544e","0","JtGDgfGoL-610067538399"
"604f349a4b2000008500544f","1","JtGDgfGoL-233056978585"
"604f349a4b20000085005450","1","JtGDgfGoL-655803259582"
"604f349a4b20000085005451","1","JtGDgfGoL-110515418283"
"604f349a4b20000085005452","2","JtGDgfGoL-179645118364"
"604f349a4b20000085005453","1","JtGDgfGoL-659824127346"
"604f349a4b20000085005454","1","JtGDgfGoL-17964511837"
"604f349a4b20000085005455","0","JtGDgfGoL-asandilei48"
"604f349a4b20000085005456","0","JtGDgfGoL-200519079352"
"604f349a4b20000085005457","0","JtGDgfGoL-202835372174"
"604f349a4b20000085005458","1","JtGDgfGoL-538312803147"
"604f349a4b20000085005459","1","JtGDgfGoL-349636156497"
"604f349a4b2000008500545a","0","JtGDgfGoL-517258400439"
"604f349a4b2000008500545b","1","JtGDgfGoL-babeschloe30"
"604f349a4b2000008500545c","1","JtGDgfGoL-572088348612"
"604f349a4b2000008500545d","2","JtGDgfGoL-564821133354"
"604f349a4b2000008500545e","1","JtGDgfGoL-264471403198"
"604f349a4b2000008500545f","1","JtGDgfGoL-370901123755"
"604f349a4b20000085005460","1","JtGDgfGoL-591527036496"
"604f349a4b20000085005461","1","JtGDgfGoL-665182490037"
"604f349a4b20000085005462","1","JtGDgfGoL-569489254647"
"604f349a4b20000085005463","0","JtGDgfGoL-738346540092"
"604f349a4b20000085005464","2","JtGDgfGoL-277581647563"
"604f349a4b20000085005465","1","JtGDgfGoL-155019368350"
"604f349a4b20000085005466","0","JtGDgfGoL-618822413327"
"604f349a4b20000085005467","1","JtGDgfGoL-622844059419"
"604f349a4b20000085005468","1","JtGDgfGoL-394331553841"
"604f349a4b20000085005469","2","JtGDgfGoL-261140995781"
"604f349a4b2000008500546a","0","JtGDgfGoL-738346540015"
"604f349a4b2000008500546b","0","JtGDgfGoL-21078054141"
"604f349a4b2000008500546c","1","JtGDgfGoL-524108077976"
"604f349a4b2000008500546d","0","JtGDgfGoL-301459767551"
"604f349a4b2000008500546e","1","JtGDgfGoL-738346540055"
"604f349a4b2000008500546f","1","JtGDgfGoL-606922119575"
"604f349a4b20000085005470","2","JtGDgfGoL-shenalingo96"
"604f349a4b20000085005471","2","JtGDgfGoL-635135500631"
"604f349a4b20000085005472","1","JtGDgfGoL-59285436141"
"604f349a4b20000085005473","0","JtGDgfGoL-661757197266"
"604f349a4b20000085005474","1","JtGDgfGoL-6073787657100"
"604f349a4b20000085005475","0","JtGDgfGoL-526867702871"
"604f349a4b20000085005476","1","JtGDgfGoL-201084328317"
"604f349a4b20000085005477","0","JtGDgfGoL-179404476453"
"604f349a4b20000085005478","0","JtGDgfGoL-177643747124"
"604f349a4b20000085005479","1","JtGDgfGoL-534071717917"
"604f349a4b2000008500547a","1","JtGDgfGoL-664490625467"
"604f349a4b2000008500547b","2","JtGDgfGoL-53451232762"
"604f349a4b2000008500547c","1","JtGDgfGoL-501893332610"
"604f349a4b2000008500547d","1","JtGDgfGoL-653701098631"
"604f349a4b2000008500547e","0","JtGDgfGoL-750792341186"
"604f349a4b2000008500547f","0","JtGDgfGoL-557339955538"
"604f349a4b20000085005480","0","JtGDgfGoL-6323267502100"
"604f349a4b20000085005481","2","JtGDgfGoL-659055318641"
"604f349a4b20000085005482","2","JtGDgfGoL-675424606676"
"604f349a4b20000085005483","0","JtGDgfGoL-680235383712"
"604f349a4b20000085005484","0","JtGDgfGoL-303747232571"
"604f349a4b20000085005485","1","JtGDgfGoL-610081504927"
"604f349b4b20000085005486","2","JtGDgfGoL-668323880088"
"604f349b4b20000085005487","1","JtGDgfGoL-553895303338"
"604f349b4b20000085005488","1","JtGDgfGoL-21406611853"
"604f349b4b20000085005489","1","C_4570883248621398"
"604f349b4b2000008500548a","0","C_4570858847216185"
"604f349b4b2000008500548b","2","C_4570854996841033"
"604f349b4b2000008500548c","0","C_4570854740984786"
"604f349b4b2000008500548d","0","C_4570853339828082"
"604f349b4b2000008500548e","1","C_4570853024467415"
"604f349b4b2000008500548f","0","C_4570852563618293"
"604f349b4b20000085005490","0","C_4570852265822833"
"604f349b4b20000085005491","0","C_4570851292747464"
"604f349b4b20000085005492","0","C_4570850734380905"
"604f349b4b20000085005493","0","C_4570850324647912"
"604f349b4b20000085005494","0","C_4570849427069201"
"604f349b4b20000085005495","0","C_4570848826231585"
"604f349b4b20000085005496","2","C_4570847060172643"
"604f349b4b20000085005497","0","C_4570846024962857"
"604f349b4b20000085005498","0","C_4570845609724433"
"604f349b4b20000085005499","2","C_4570844275154242"
"604f349b4b2000008500549a","0","C_4570842951065547"
"604f349b4b2000008500549b","2","C_4570842367525891"
"604f349b4b2000008500549c","0","C_4574814738581602"
"604f349b4b2000008500549d","0","C_4574819054264370"
"604f349b4b2000008500549e","0","C_4574814667019134"
"604f349b4b2000008500549f","0","C_4574814616167116"
"604f349b4b200000850054a0","0","C_4574814385213863"
"604f349b4b200000850054a1","0","C_4574814355860658"
"604f349b4b200000850054a2","0","C_4574814204859054"
"604f349b4b200000850054a3","2","C_4570891412047434"
"604f349b4b200000850054a4","0","C_4570840491886968"
"604f349b4b200000850054a5","2","C_4570840198293492"
"604f349b4b200000850054a6","2","C_4570836717800609"
"604f349b4b200000850054a7","0","C_4570834570051637"
"604f349b4b200000850054a8","2","C_4570831701155249"
"604f349b4b200000850054a9","2","C_4570831555136048"
"604f349b4b200000850054aa","2","C_4570831525249598"
"604f349b4b200000850054ab","2","C_4570831440582250"
"604f349b4b200000850054ac","2","C_4570831415680821"
"604f349b4b200000850054ad","2","C_4570830833716147"
"604f349b4b200000850054ae","2","C_4570830795971542"
"604f349b4b200000850054af","0","C_4570830673543451"
"604f349b4b200000850054b0","2","C_4570830573412393"
"604f349b4b200000850054b1","1","C_4570830530675007"
"604f349b4b200000850054b2","2","C_4570830485586781"
"604f349b4b200000850054b3","2","C_4570830438148373"
"604f349b4b200000850054b4","2","C_4570830351370175"
"604f349b4b200000850054b5","2","C_4570830267485891"
"604f349b4b200000850054b6","2","C_4570828731842614"
"604f349b4b200000850054b7","2","C_4570828254223491"
"604f349b4b200000850054b8","2","C_4570828223809016"
"604f349b4b200000850054b9","2","C_4570827405922035"
"604f349b4b200000850054ba","0","C_4570827268299243"
"604f349b4b200000850054bb","0","C_4570827226090805"
"604f349b4b200000850054bc","2","C_4570827079293201"
"604f349b4b200000850054bd","2","C_4570826890543744"
"604f349b4b200000850054be","2","C_4570826696827037"
"604f349b4b200000850054bf","0","C_4570826273725483"
"604f349b4b200000850054c0","0","C_4570824075904475"
"604f349b4b200000850054c1","0","C_4570821999205418"
"604f349b4b200000850054c2","0","C_4570821945199669"
"604f349b4b200000850054c3","0","C_4570821068333104"
"604f349b4b200000850054c4","0","C_4570816282634331"
"604f349b4b200000850054c5","2","C_4570812693351125"
"604f349b4b200000850054c6","0","C_4570812331595794"
"604f349b4b200000850054c7","0","C_4570811421689399"
"604f349b4b200000850054c8","0","C_4570810315179283"
"604f349b4b200000850054c9","0","C_4570809449844405"
"604f349b4b200000850054ca","0","C_4570809181935858"
"604f349b4b200000850054cb","0","C_4570809119016257"
"604f349b4b200000850054cc","0","C_4570808867102707"
"604f349b4b200000850054cd","0","C_4570808766171880"
"604f349b4b200000850054ce","0","C_4570808590271486"
"604f349b4b200000850054cf","0","C_4570806434143871"
"604f349b4b200000850054d0","2","C_4570805981417693"
"604f349b4b200000850054d1","0","C_4570805499072042"
"604f349b4b200000850054d2","0","C_4570805227491829"
"604f349b4b200000850054d3","2","C_4570805026165010"
"604f349b4b200000850054d4","1","C_4570804690099342"
"604f349b4b200000850054d5","2","C_4570803967892040"
"604f349b4b200000850054d6","0","C_4570802630427259"
"604f349b4b200000850054d7","0","C_4570801989223044"
"604f349b4b200000850054d8","0","C_4570801908487691"
"604f349b4b200000850054d9","0","C_4570801674919337"
"604f349b4b200000850054da","0","C_4570801297427204"
"604f349b4b200000850054db","2","C_4570801150628849"
"604f349b4b200000850054dc","0","C_4570800067713522"
"604f349b4b200000850054dd","0","C_4570799745534119"
"604f349b4b200000850054de","0","C_4570799715912951"
"604f349b4b200000850054df","2","C_4570799639891351"
"604f349b4b200000850054e0","2","C_4570799450884604"
"604f349b4b200000850054e1","0","C_4570798700368567"
"604f349b4b200000850054e2","0","C_4570798637192109"
"604f349b4b200000850054e3","0","C_4570798604419609"
"604f349b4b200000850054e4","0","C_4570798139118356"
"604f349b4b200000850054e5","2","C_4570797862295864"
"604f349b4b200000850054e6","0","C_4570797568426456"
"604f349b4b200000850054e7","0","C_4570796708856092"
"604f349b4b200000850054e8","2","C_4570796351301589"
"604f349b4b200000850054e9","0","C_4570796254822946"
"604f349b4b200000850054ea","2","C_4570796188240008"
"604f349b4b200000850054eb","0","C_4570796133453443"
"604f349b4b200000850054ec","0","C_4570795802105861"
"604f349b4b200000850054ed","0","C_4570795759902990"
"604f349b4b200000850054ee","0","C_4570795517154079"
"604f349b4b200000850054ef","2","C_4570794347463316"
"604f349b4b200000850054f0","0","C_4570794279053839"
"604f349b4b200000850054f1","2","C_4570794229761886"
"604f349b4b200000850054f2","0","C_4570793478456417"
"604f349b4b200000850054f3","2","C_4570793264808826"
"604f349b4b200000850054f4","0","C_4570792496472752"
"604f349b4b200000850054f5","0","C_4570792224626970"
"604f349b4b200000850054f6","2","C_4570792035096148"
"604f349b4b200000850054f7","0","C_4570791930233962"
"604f349b4b200000850054f8","0","C_4570791872039545"
"604f349b4b200000850054f9","0","C_4570791537285911"
"604f349b4b200000850054fa","0","C_4570791502676409"
"604f349b4b200000850054fb","0","C_4570791435314008"
"604f349b4b200000850054fc","2","C_4570791296900689"
"604f349b4b200000850054fd","0","C_4570790994907724"
"604f349b4b200000850054fe","0","C_4570790391715528"
"604f349b4b200000850054ff","2","C_4570790278466376"
"604f349b4b20000085005500","0","C_4570790177804947"
"604f349b4b20000085005501","0","C_4570790168634056"
"604f349b4b20000085005502","0","C_4570790013962777"
"604f349b4b20000085005503","2","C_4570790013960665"
"604f349b4b20000085005504","0","C_4570789716693402"
"604f349b4b20000085005505","0","C_4570789606857887"
"604f349b4b20000085005506","0","C_4570789590343653"
"604f349b4b20000085005507","0","C_4570789573821999"
"604f349b4b20000085005508","0","C_4570789544992285"
"604f349b4b20000085005509","0","C_4570789243001414"
"604f349b4b2000008500550a","0","C_4570788961718459"
"604f349b4b2000008500550b","0","C_4570788655536803"
"604f349b4b2000008500550c","2","C_4570788454206545"
"604f349b4b2000008500550d","0","C_4570788113688764"
"604f349b4b2000008500550e","0","C_4570787938044382"
"604f349b4b2000008500550f","0","C_4570787925988893"
"604f349b4b20000085005510","0","C_4570787854423102"
"604f349b4b20000085005511","0","C_4570787761367363"
"604f349b4b20000085005512","0","C_4570787698191456"
"604f349b4b20000085005513","2","C_4570787619276969"
"604f349b4b20000085005514","0","C_4570787405894253"
"604f349b4b20000085005515","0","C_4570786406337902"
"604f349b4b20000085005516","0","C_4570786214710863"
"604f349b4b20000085005517","2","C_4570786205800483"
"604f349b4b20000085005518","0","C_4570786063453077"
"604f349b4b20000085005519","0","C_4570785967244860"
"604f349b4b2000008500551a","0","C_4570785879163530"
"604f349b4b2000008500551b","0","C_4570785845352215"
"604f349b4b2000008500551c","0","C_4570785840627902"
"604f349b4b2000008500551d","0","C_4570787199062348"
"604f349b4b2000008500551e","0","C_4570787148989611"
"604f349b4b2000008500551f","0","C_4570786997998088"
"604f349b4b20000085005520","0","C_4570786536365761"
"604f349b4b20000085005521","2","C_4570786448545166"
"604f349b4b20000085005522","0","C_4570785827523524"
"604f349b4b20000085005523","0","C_4570785550958804"
"604f349b4b20000085005524","2","C_4570785022744810"
"604f349b4b20000085005525","0","C_4570784980536790"
"604f349b4b20000085005526","0","C_4570784926540292"
"604f349b4b20000085005527","0","C_4570784858641385"
"604f349b4b20000085005528","0","C_4570784846584283"
"604f349b4b20000085005529","0","C_4570784640533628"
"604f349b4b2000008500552a","0","C_4570784611437966"
"604f349b4b2000008500552b","0","C_4570784297387642"
"604f349b4b2000008500552c","2","C_4570784205115672"
"604f349b4b2000008500552d","2","C_4570783860665142"
"604f349b4b2000008500552e","0","C_4570783847813743"
"604f349b4b2000008500552f","0","C_4570783785688040"
"604f349b4b20000085005530","0","C_4570783755543594"
"604f349b4b20000085005531","0","C_4570783672177119"
"604f349b4b20000085005532","0","C_4570783563910934"
"604f349b4b20000085005533","2","C_4570783517770889"
"604f349b4b20000085005534","0","C_4570783509119158"
"604f349b4b20000085005535","0","C_4570783421305144"
"604f349b4b20000085005536","0","C_4570782783773482"
"604f349b4b20000085005537","0","C_4570782603151341"
"604f349b4b20000085005538","2","C_4570782531584137"
"604f349b4b20000085005539","0","C_4570782459497830"
"604f349b4b2000008500553a","2","C_4570782304569527"
"604f349b4b2000008500553b","0","C_4570782066283504"
"604f349b4b2000008500553c","2","C_4570782053172845"
"604f349b4b2000008500553d","2","C_4570782048462452"
"604f349b4b2000008500553e","0","C_4570781847135092"
"604f349b4b2000008500553f","2","C_4570781613556668"
"604f349b4b20000085005540","0","C_4570781583156279"
"604f349b4b20000085005541","0","C_4570781440812652"
"604f349b4b20000085005542","0","C_4570781298465898"
"604f349b4b20000085005543","0","C_4570780974983384"
"604f349b4b20000085005544","0","C_4570780778895627"
"604f349b4b20000085005545","2","C_4570780622390054"
"604f349b4b20000085005546","0","C_4570780543748851"
"604f349b4b20000085005547","0","C_4570780304935642"
"604f349b4b20000085005548","0","C_4570780262472942"
"604f349b4b20000085005549","0","C_4570780165476857"
"604f349b4b2000008500554a","2","C_4570780036497976"
"604f349b4b2000008500554b","0","C_4570779998755602"
"604f349b4b2000008500554c","0","C_4570779927447354"
"604f349b4b2000008500554d","0","C_4570779683389607"
"604f349b4b2000008500554e","2","C_4570779612349163"
"604f349b4b2000008500554f","0","C_4570779536072216"
"604f349b4b20000085005550","0","C_4570779419416740"
"604f349b4b20000085005551","2","C_4570779347320987"
"604f349b4b20000085005552","0","C_4570779213634851"
"604f349b4b20000085005553","0","C_4570779084134596"
"604f349b4b20000085005554","0","C_4570779066304503"
"604f349b4b20000085005555","0","C_4570779007592334"
"604f349b4b20000085005556","0","C_4570778995272992"
"604f349b4b20000085005557","0","C_4570778978488300"
"604f349b4b20000085005558","0","C_4570777942491347"
"604f349b4b20000085005559","0","C_4570777925454938"
"604f349b4b2000008500555a","0","C_4570777879582197"
"604f349b4b2000008500555b","0","C_4570777770271884"
"604f349b4b2000008500555c","0","C_4570777481649144"
"604f349b4b2000008500555d","0","C_4570777275335843"
"604f349b4b2000008500555e","2","C_4570777049895294"
"604f349b4b2000008500555f","0","C_4570776780677554"
"604f349b4b20000085005560","0","C_4570776650913925"
"604f349b4b20000085005561","0","C_4570776630732343"
"604f349b4b20000085005562","0","C_4570776621034072"
"604f349b4b20000085005563","0","C_4570776600839892"
"604f349b4b20000085005564","0","C_4570776160965870"
"604f349b4b20000085005565","2","C_4570775917173253"
"604f349b4b20000085005566","0","C_4570775874969301"
"604f349b4b20000085005567","0","C_4570775858453001"
"604f349b4b20000085005568","2","C_4570775812048259"
"604f349b4b20000085005569","2","C_4570775678358957"
"604f349b4b2000008500556a","2","C_4570775657121534"
"604f349b4b2000008500556b","0","C_4570775568257012"
"604f349b4b2000008500556c","0","C_4570775518449017"
"604f349b4b2000008500556d","0","C_4570775459730881"
"604f349b4b2000008500556e","0","C_4570775275700608"
"604f349b4b2000008500556f","0","C_4570775066254357"
"604f349b4b20000085005570","0","C_4570774973976694"
"604f349b4b20000085005571","0","C_4570774973456596"
"604f349b4b20000085005572","1","C_4570774754565825"
"604f349b4b20000085005573","0","C_4570774725725252"
"604f349b4b20000085005574","2","C_4570774708430077"
"604f349b4b20000085005575","0","C_4570774608284670"
"604f349b4b20000085005576","0","C_4570774495822030"
"604f349b4b20000085005577","0","C_4570774373932410"
"604f349b4b20000085005578","0","C_4570774347979210"
"604f349b4b20000085005579","0","C_4570774268031178"
"604f349b4b2000008500557a","0","C_4570774217693434"
"604f349b4b2000008500557b","2","C_4570774197767194"
"604f349b4b2000008500557c","0","C_4570774171556703"
"604f349b4b2000008500557d","0","C_4570774163429778"
"604f349b4b2000008500557e","0","C_4570774158972400"
"604f349b4b2000008500557f","0","C_4570774112829745"
"604f349b4b20000085005580","2","C_4570774063813801"
"604f349b4b20000085005581","0","C_4570773987272161"
"604f349b4b20000085005582","0","C_4570773950565052"
"604f349b4b20000085005583","0","C_4570773933261790"
"604f349b4b20000085005584","0","C_4570773886866851"
"604f349b4b20000085005585","0","C_4570773819500170"
"604f349b4b20000085005586","0","C_4570773638873299"
"604f349b4b20000085005587","0","C_4570773615020566"
"604f349b4b20000085005588","0","C_4570773614494387"
"604f349b4b20000085005589","2","C_4570773517239144"
"604f349b4b2000008500558a","0","C_4570773384078575"
"604f349b4b2000008500558b","0","C_4570773363104067"
"604f349b4b2000008500558c","0","C_4570773303595919"
"604f349b4b2000008500558d","0","C_4570773274757985"
"604f349b4b2000008500558e","0","C_4570773173572203"
"604f349b4b2000008500558f","0","C_4570773140805406"
"604f349b4b20000085005590","0","C_4570773131891874"
"604f349b4b20000085005591","0","C_4570773068448655"
"604f349b4b20000085005592","0","C_4570772910379419"
"604f349b4b20000085005593","0","C_4570772905658968"
"604f349b4b20000085005594","0","C_4570772876563434"
"604f349b4b20000085005595","2","C_4570772817583256"
"604f349b4b20000085005596","0","C_4570772800274970"
"604f349b4b20000085005597","0","C_4570772737366226"
"604f349b4b20000085005598","0","C_4570772683363183"
"604f349b4b20000085005599","0","C_4570772678908554"
"604f349b4b2000008500559a","2","C_4570772674446880"
"604f349b4b2000008500559b","2","C_4570772586632528"
"604f349b4b2000008500559c","0","C_4570772561988211"
"604f349b4b2000008500559d","0","C_4570772553072829"
"604f349b4b2000008500559e","2","C_4570772334714848"
"604f349b4b2000008500559f","0","C_4570772310074339"
"604f349b4b200000850055a0","0","C_4570772247419573"
"604f349b4b200000850055a1","0","C_4570772212817018"
"604f349b4b200000850055a2","2","C_4570772062605871"
"604f349b4b200000850055a3","2","C_4570771798888816"
"604f349b4b200000850055a4","0","C_4570771773725148"
"604f349b4b200000850055a5","2","C_4570771714478231"
"604f349b4b200000850055a6","0","C_4570771676728266"
"604f349b4b200000850055a7","0","C_4570771634268522"
"604f349b4b200000850055a8","0","C_4570771407514309"
"604f349b4b200000850055a9","2","C_4570771374212074"
"604f349b4b200000850055aa","0","C_4570771224266980"
"604f349b4b200000850055ab","0","C_4570771173152086"
"604f349b4b200000850055ac","0","C_4570771101331143"
"604f349b4b200000850055ad","0","C_4570771042863232"
"604f349b4b200000850055ae","0","C_4570771022685833"
"604f349b4b200000850055af","0","C_4570770997518484"
"604f349b4b200000850055b0","0","C_4570770909174430"
"604f349b4b200000850055b1","0","C_4570770833670219"
"604f349b4b200000850055b2","0","C_4570770825289918"
"604f349b4b200000850055b3","0","C_4570770792254914"
"604f349b4b200000850055b4","0","C_4570770753455745"
"604f349b4b200000850055b5","2","C_4570770729341558"
"604f349b4b200000850055b6","0","C_4570770720686756"
"604f349b4b200000850055b7","0","C_4570770519623069"
"604f349b4b200000850055b8","0","C_4570770464056680"
"604f349b4b200000850055b9","0","C_4570770451727737"
"604f349b4b200000850055ba","0","C_4570770418962706"
"604f349b4b200000850055bb","0","C_4570769843033968"
"604f349b4b200000850055bc","0","C_4570769813934093"
"604f349b4b200000850055bd","0","C_4570769688369754"
"604f349b4b200000850055be","2","C_4570769687847006"
"604f349b4b200000850055bf","0","C_4570770200068292"
"604f349b4b200000850055c0","0","C_4570770107271825"
"604f349b4b200000850055c1","0","C_4570770040171605"
"604f349b4b200000850055c2","2","C_4570769995073378"
"604f349b4b200000850055c3","0","C_4570769856924306"
"604f349b4b200000850055c4","2","C_4570769444838855"
"604f349b4b200000850055c5","0","C_4570769101164786"
"604f349b4b200000850055c6","0","C_4570768953848302"
"604f349b4b200000850055c7","0","C_4570768854224475"
"604f349b4b200000850055c8","1","C_4570768648966487"
"604f349b4b200000850055c9","0","C_4570768610428691"
"604f349b4b200000850055ca","0","C_4570768090603787"
"604f349b4b200000850055cb","0","C_4570767959787040"
"604f349b4b200000850055cc","2","C_4570767801717536"
"604f349b4b200000850055cd","0","C_4570767720712706"
"604f349b4b200000850055ce","2","C_4570767491337361"
"604f349b4b200000850055cf","0","C_4570767482168028"
"604f349b4b200000850055d0","0","C_4570767470369719"
"604f349b4b200000850055d1","0","C_4570767418722561"
"604f349b4b200000850055d2","2","C_4570767042549775"
"604f349b4b200000850055d3","0","C_4570767013186560"
"604f349b4b200000850055d4","0","C_4570766761001612"
"604f349b4b200000850055d5","0","C_4570766480250956"
"604f349b4b200000850055d6","2","C_4570766362805679"
"604f349b4b200000850055d7","0","C_4570766237242803"
"604f349b4b200000850055d8","0","C_4570765095863013"
"604f349b4b200000850055d9","0","C_4570764948284180"
"604f349b4b200000850055da","0","C_4570764945395769"
"604f349b4b200000850055db","0","C_4570764814583681"
